class,subclass,dataset,text,minimalpair,length in words,word length,length in characters,average concreteness,average AoA,Flan-T5-xxl perplexity,GPT2-xl perplexity,GPT2-base perplexity,Flan-T5-base perplexity,XLNet-base-cased perplexity,OPT-125m perplexity,XLNet-large-cased perplexity,OPT-13b perplexity,OPT-13b recognition,Flan-T5-xxl recognition,GPT2-xl recognition,XLNet-large-cased recognition,Average word frequency
4,Homonymy,Wikipedia,Chay Hews (born 30 September 1976) is an Australian football player who plays for Rochedale Rovers FC.,3496,17,5.058823529,102,2.864643325,9.584257522,23.1526645,22.47501183,49.91644669,30.52122858,9.696048737,43.63346092,10.06518078,16.19702318,Correct-A,Incorrect-B,Correct-B,Incorrect-Neither,0.032992696
4,Homonymy,Wikipedia,"Strand lighting has begun to use the ""Lekolite"" name again.",3497,10,5.0,59,2.747506783,7.859568834,153.3562247,181.2805023,150.0772858,249.3698438,10.05893898,257.1352039,21.82617378,141.617366,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.162310429
4,Homonymy,Wikipedia,Molecular studies show a high level of support for a clade containing Dasydytidae nested within Chaetonotidae.,3498,16,5.9375,110,2.712741794,7.793377217,19.96767343,82.60558319,119.7577515,51.50538637,5.808339596,184.5971509,12.46878624,56.12376158,Incorrect-A,Correct-B,Correct-B,Incorrect-Neither,0.104883577
4,Homonymy,Wikipedia,It was realized towards the end of the 1990s that the bubble was coming to an end of its useful life after nearly 20 years.,3499,25,3.96,123,2.288853391,7.147785984,17.66991726,21.58737755,18.37109184,21.11280629,8.632750511,22.80130345,10.15316772,21.62699759,Incorrect-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.203327543
4,Homonymy,Wikipedia,"From the early 1990s, there was not a Stockholm club in the Elitserien.",3500,13,4.538461538,71,2.420389833,6.913951795,29.93943055,39.41137314,61.284832,42.51337796,11.0101862,68.40404218,8.857327461,61.54676115,Incorrect-A,Incorrect-A,Incorrect-Neither,Incorrect-Neither,0.229014757
4,Homonymy,Wikipedia,"The map of the Oromia Region published by Disaster Prevention and Disaster Agency shows that this woreda is part of the Guji Zone, and that the eastern part has been transferred to the Somali Region to create the Liben woreda of that region.",3501,43,4.627906977,241,2.443786168,7.9085928,28.58392442,62.69267654,110.6951447,92.19612964,2.181011438,67.43955455,4.822581291,19.00967306,Correct-A,Correct-B,Correct-A,Incorrect-Neither,0.230996044
4,Homonymy,Wikipedia,"Its most notable feature is the central octagonal tower, with lantern above, which provides a unique internal space and, along with the West Tower, dominates the surrounding landscape.",3502,28,5.607142857,184,2.593085808,8.504102065,21.3185271,35.22154999,61.73643494,29.85548998,4.382173061,81.3081525,4.973754406,27.58340298,Correct-A,Correct-B,Incorrect-A,Incorrect-Neither,0.141142572
4,Homonymy,Wikipedia,The Brioso River is a river of Mato Grosso do Sul state in southwestern Brazil.,3503,15,4.333333333,79,2.87292458,8.120504503,11.04335627,26.63839531,68.17945099,23.63832215,14.15455341,33.70129965,11.75025654,9.129142746,Correct-A,Incorrect-A,Incorrect-Neither,Incorrect-Neither,0.106350083
4,Homonymy,Wikipedia,"Prior to The Amazing Race, he worked as an investment banker.",3504,11,4.636363636,61,2.71557589,9.296339316,13.41401273,13.98189163,27.35667801,13.00853758,12.81470871,41.99908246,13.98652935,24.24293255,Incorrect-A,Correct-B,Incorrect-Neither,Correct-A,0.066254386
4,Homonymy,Wikipedia,"Another borrowed term is ""landing gear"" (from the aviation industry), which refers to the legs which support the front end of a semi-trailer when it is not connected to a semi-truck.",3505,31,4.903225806,182,2.378150631,7.596237931,15.8048386,14.64036655,25.58060455,23.89840959,2.6382339,29.97743657,2.521777391,12.16056997,Incorrect-B,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.19942796
4,Homonymy,Wikipedia,"The album sold 39,000 copies.",3506,5,5.0,29,3.351760174,10.14402645,59.98867464,40.81809616,45.65691376,50.5787623,12.56229877,48.40714822,105.0553741,51.96587601,Incorrect-A,Correct-B,Incorrect-A,Incorrect-Neither,0.001090832
4,Homonymy,Wikipedia,"In 1993, she was a special envoy to the Organization of African Unity, OAU, on the establishment of women program for OAU in Addis Ababa Ethiopia.",3507,26,4.653846154,146,2.604189866,8.009132147,14.16933513,18.66448212,31.09804535,28.79399297,3.686369896,32.81734741,7.181969166,16.1507532,Incorrect-A,Incorrect-B,Correct-A,Correct-A,0.190509028
4,Homonymy,Wikipedia,Over 80 members and many spectators made the journey to either race or watch the club participate.,3508,17,4.823529412,98,2.593019693,7.141165141,95.65323377,116.3016205,196.7882538,106.0736883,15.65818405,189.2006071,37.28897095,91.07036436,Incorrect-A,Incorrect-A,Correct-A,Correct-A,0.191278597
4,Homonymy,Wikipedia,"In the days when broadcast studios had a library of LP records, a track which was prohibited from public performance could be defaced by a wavy white or yellow chinagraph line, giving a visible warning to the presenter as well as making that track unusable.",3509,45,4.733333333,257,2.532364503,7.275968711,35.01051087,58.22772217,102.0298691,51.75509861,3.072874069,95.06942283,5.476028919,44.99466049,Correct-A,Correct-A,Incorrect-Neither,Correct-A,0.127040577
4,Homonymy,Wikipedia,"Other hermetic jokes which target ethnicity include Polish jokes made in the US, Irish jokes made in England, Ukrainian jokes made in Russia, Newfie jokes made in Canada, Sardarji jokes made in India, Russian jokes about ethnicities, Texas jokes, Jewish jokes made by non-Jews, the Black people jokes, and numerous others.",3510,51,5.333333333,322,2.823367485,9.286310908,14.82170419,26.15894318,34.7528038,23.54082129,1.966697335,33.21024459,3.278577089,21.53122616,Correct-A,Incorrect-B,Incorrect-A,Incorrect-Neither,0.092904108
4,Homonymy,Wikipedia,Andrea Graus (born 13 November 1979) is an Austrian racing cyclist.,3511,11,5.181818182,67,2.849103241,11.00003307,17.28956499,64.04161072,95.108284,23.1872346,11.78582191,29.34060904,24.48534584,27.06014784,Correct-A,Incorrect-B,Correct-A,Correct-A,0.024653612
4,Homonymy,Wikipedia,The oral cavity is the most common site of this tumor.,3512,11,4.0,54,2.71477581,8.174969752,41.06314555,28.58490562,32.49510956,30.9723164,10.81695366,52.73742501,42.26091385,35.2182595,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.179331597
4,Homonymy,Wikipedia,"Santa Fe is a small neighborhood in North Oakland, Oakland, California.",3513,11,5.545454545,71,2.930691067,8.478996952,23.85288181,40.09715652,62.98419189,27.53575216,6.048903942,83.8575951,25.80095482,23.0055779,Correct-A,Incorrect-A,Incorrect-Neither,Incorrect-Neither,0.088407966
4,Homonymy,Wikipedia,The Ducks scored 341 points while the defense allowed 221 points.,3514,11,5.0,65,2.713988064,9.80433014,53.86696681,132.5848389,140.6822968,31.52140707,13.87155533,141.8704858,11.01375675,73.34232635,Correct-A,Incorrect-B,Incorrect-A,Incorrect-Neither,0.092545391
4,Homonymy,Wikipedia,"Van Pelt was born in Richmond, Indiana.",3515,7,4.714285714,39,2.86500969,9.05221662,27.7171481,22.90490913,57.31082916,29.4320124,35.82834625,61.91423153,129.1232452,30.06417131,Incorrect-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.061823303
4,Homonymy,Wikipedia,"Aloysius Brunengo, S.J. was appointed Santa Clara University's seventh president after the presidency of Aloysius Varsi.",3516,16,6.5625,120,2.877275163,9.17610098,18.45986414,62.15205383,89.13217926,35.52845617,2.812992811,78.42898647,47.38749695,43.86495766,Incorrect-A,Incorrect-B,Correct-A,Incorrect-Neither,0.103466779
4,Homonymy,Wikipedia,"He became the stand-in East Perth coach in the latter part of 2006, nurturing talent such as Matthew Leuenberger.",3517,19,5.0,113,2.601915927,8.285126348,46.61931909,33.3910408,62.12236404,140.6249504,5.12045002,82.97865393,7.987291813,38.39980779,Correct-B,Incorrect-B,Incorrect-A,Incorrect-Neither,0.161349312
4,Homonymy,Wikipedia,Vouzailles is a commune in the Vienne department in the Nouvelle-Aquitaine region in western France.,3518,15,5.733333333,100,2.615671189,7.641139756,13.80115827,20.02645493,51.93930817,18.29622746,3.833030224,11.61137937,5.994110107,4.71985781,Correct-A,Incorrect-A,Incorrect-Neither,Incorrect-A,0.247390769
4,Homonymy,Wikipedia,Scrobipalpa pulchra is a moth of the Gelechiidae family.,3519,9,5.333333333,56,2.553896425,8.018429371,13.10135005,33.69762802,224.7349701,24.40385254,7.420908928,50.56331718,10.43294716,8.071917525,Incorrect-B,Incorrect-B,Incorrect-A,Incorrect-Neither,0.240519523
4,Homonymy,Wikipedia,It was played at several different courses in California and Hawaii.,3520,11,5.272727273,68,2.584666799,8.232517037,53.04386249,57.58363342,71.25937653,59.33410352,7.617697716,68.63768869,28.88259125,69.99628527,Incorrect-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.100662831
4,Homonymy,Wikipedia,"The College of St Hild and St Bede, also known as Hild Bede, is a college of Durham University in England.",3521,21,4.095238095,106,2.567568406,8.778952994,14.82346764,19.99543762,41.24033737,35.03344801,3.91706872,29.32165078,3.734533548,6.963449854,Incorrect-A,Incorrect-B,Incorrect-Neither,Incorrect-A,0.13318941
4,Homonymy,Wikipedia,Buddy Bear Help is a children's aid organization founded in Berlin in 2004 by Eva Herlitz together with several international artists.,3522,21,5.428571429,134,2.743936646,8.523242464,58.9012275,74.44513702,130.218277,170.5713966,3.153338432,115.6771904,38.66941071,71.65001513,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.078030604
4,Homonymy,Wikipedia,"As it adds to the existing type certificate, it is deemed ""supplemental"".",3523,12,5.166666667,73,2.555944565,8.163705117,65.29353908,70.0279007,81.37494659,72.4716878,5.133467674,84.35927992,8.873120308,78.52575698,Incorrect-B,Incorrect-B,Correct-A,Correct-A,0.165566795
4,Homonymy,Wikipedia,"Depending on the type of disease, this technique also works with dead microbes, parts of the microbe, or treated toxins from the microbe.",3524,23,5.0,137,2.533049376,7.4913432,25.4721643,29.82380295,46.24882889,27.93029422,4.737975121,72.17104351,8.821525574,31.74782535,Correct-A,Correct-B,Correct-A,Incorrect-Neither,0.210342785
4,Homonymy,Wikipedia,"A tar pusher is a laborer who works in road mending, roofing, or some other field that consists of placing asphalt or tar on a horizontal surface.",3525,27,4.444444444,146,2.97472599,7.32157139,18.82134051,27.48150635,47.07250595,32.00918741,3.430666924,51.99673535,8.802765846,22.14466579,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.095101544
4,Homonymy,Wikipedia,"The success of Volume 1 resulted in Julia Child being given her own television show, The French Chef, one of the first cooking programs on American television.",3526,27,4.925925926,159,2.876721127,8.042081887,16.01478127,16.29577637,46.25361252,36.02486672,3.286730289,40.41294221,8.828762054,12.04277712,Incorrect-B,Incorrect-B,Correct-B,Incorrect-Neither,0.103303258
4,Homonymy,Wikipedia,His break through role was as Jamie Callender in the BBC TV series May to December.,3527,16,4.25,83,2.623366794,8.283898721,77.00755559,106.9854431,293.2972717,192.1081602,7.822388172,233.5272024,18.36264801,40.73817926,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-A,0.129977582
4,Homonymy,Wikipedia,Staravina is a village in the Novaci Municipality of Macedonia.,3528,10,5.4,63,2.618506783,7.795121534,17.05316637,157.030777,137.906723,50.02385065,6.503277779,162.7296329,53.11792374,45.57822647,Correct-A,Incorrect-A,Incorrect-A,Incorrect-Neither,0.253258505
4,Homonymy,Wikipedia,"Puhoi is to the south-east, Warkworth to the north-east, and Kaipara Flats to the north.",3529,15,4.933333333,88,2.220257913,7.758447703,12.38776544,16.58000183,30.32512474,21.6480919,3.45840764,28.34896904,4.515667915,8.888125965,Incorrect-A,Incorrect-B,Incorrect-Neither,Incorrect-A,0.355967679
4,Homonymy,Wikipedia,The building is owned by the Miller Family Legacy Trust.,3530,10,4.7,56,2.742760174,9.255576347,60.0490612,54.77204895,54.4073143,34.72155441,4.699663639,52.51024589,34.31375504,46.71420349,Correct-A,Correct-B,Correct-A,Incorrect-Neither,0.13556349
4,Homonymy,Wikipedia,Tipperary Racecourse is owned by Horse Racing Ireland.,3531,8,5.875,54,2.669700218,10.30150206,17.5879031,36.62230301,222.5172272,59.93043489,4.384924889,44.45223472,205.6078339,19.09232575,Incorrect-A,Correct-B,Incorrect-B,Correct-A,0.043761437
4,Homonymy,Wikipedia,The painting featured in the film was made by the Munich artist Florian Sussmayr.,3532,14,4.857142857,81,2.844647702,8.075347248,32.06787462,31.09615517,50.38409805,38.39310674,9.080599785,56.56227347,11.19031143,31.92139979,Correct-A,Incorrect-B,Correct-A,Incorrect-Neither,0.185672448
4,Homonymy,Wikipedia,"He formerly played for Sparta Rotterdam, FC Groningen, FC Dordrecht and Go Ahead Eagles.",3533,14,5.357142857,88,2.746352609,10.06849941,7.146311611,8.339580536,30.76912498,26.70091967,4.68072319,28.99038148,56.08569336,7.954758354,Correct-B,Incorrect-B,Incorrect-A,Incorrect-Neither,0.058640457
4,Homonymy,Wikipedia,"Hour-long race highlights produced by Dream Team Television were broadcast two weeks later by Channel 4 and were subsequently shown by other sports channels including Sky Sports, BT Sport, British Eurosport and Premier Sports.",3534,34,5.676470588,226,2.661368773,9.382249371,26.39484072,25.29571915,52.81438065,63.03472832,4.030974865,48.86870774,6.083898544,32.25773896,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.050167157
4,Homonymy,Wikipedia,He is of German ancestry as his grandparents immigrated from Germany to Canada.,3535,13,5.153846154,79,2.474430903,8.449416498,14.51827736,18.93511963,29.02804756,16.62157201,25.97049522,30.63811393,8.604125023,20.49602101,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.117006718
4,Homonymy,Wikipedia,De Ole Folks at Home is the third studio album by American blues artist Taj Mahal.,3536,16,4.1875,82,2.945241794,8.680210471,31.1943592,54.96555328,113.8065872,58.14343303,15.70506859,117.2990479,7.286592007,21.30671302,Incorrect-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.091285255
4,Homonymy,Wikipedia,"For the first time the event was incorporated in the new CEV European Beach Volleyball Tour, a combined Grand Prix of three tournaments.",3537,23,4.956521739,136,2.566365331,7.86273934,26.26783944,59.87727737,74.23708344,43.60383276,3.599157333,75.33240453,13.8290205,38.68781647,Correct-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.197402678
4,Homonymy,Wikipedia,Baja led the Philippine delegation in a two-year membership in the Security Council.,3538,13,5.538461538,84,2.60471806,8.102444493,45.81580268,50.58913422,74.69734955,68.51699219,7.928647518,83.57799739,16.52343559,92.07144834,Correct-A,Incorrect-A,Correct-A,Incorrect-Neither,0.240738131
4,Homonymy,Wikipedia,"Alexander is also part of the team at City-based Square1 Consulting, working on a range of international projects.",3539,18,5.388888889,114,2.597296377,7.47466286,28.73429492,31.19989395,32.02522659,43.2289224,5.621410847,64.58745833,16.62883759,44.31961581,Correct-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.170300989
4,Homonymy,Wikipedia,"BEIS will bring together responsibility for business, industrial strategy, and science and innovation with energy and climate change policy, merging the functions of the former BIS and DECC.",3540,28,5.821428571,190,2.403576273,7.493222519,25.85161255,28.90797234,67.56389618,99.12480938,2.500973225,104.7531426,8.546159744,19.57164343,Correct-A,Incorrect-B,Correct-A,Incorrect-Neither,0.189590119
4,Homonymy,Wikipedia,He holds a degree in Law.,3541,6,3.333333333,25,2.761466812,8.321472367,20.63323064,30.42007446,65.83181763,23.58570284,19.58262634,34.05135075,82.07870483,44.12784622,Incorrect-A,Correct-B,Correct-B,Incorrect-Neither,0.127076239
4,Homonymy,Wikipedia,He currently serves on the Board of Alderman of the City of St. Louis as Alderman of the 21st Ward where he represents portions of North City.,3542,27,4.296296296,142,2.498434718,7.960327109,10.31431085,11.35150814,16.10699272,18.75313093,3.738110065,21.81496198,5.139101505,9.998939413,Incorrect-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.228159965
4,Homonymy,Wikipedia,He returned to his original club Norwood in 1997 and was a member of a premiership team that year.,3543,19,4.210526316,98,2.483754462,7.185102077,25.24334593,27.01599693,34.34260559,26.45137474,6.441055775,39.75099334,50.06232834,29.00997627,Incorrect-A,Correct-B,Incorrect-A,Incorrect-Neither,0.161987812
4,Homonymy,Wikipedia,It was added to the Queensland Heritage Register on 7 April 2004.,3544,12,4.5,65,2.659489058,9.245073467,17.86501709,30.49057961,60.57803345,26.13850138,4.969082832,41.88460579,24.95316696,25.88629935,Correct-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.146372559
4,Homonymy,Wikipedia,The Parliament of Fiji is the unicameral legislature of the Republic of the Fiji.,3545,14,4.857142857,81,2.260542982,8.149798319,10.19998515,12.54793072,21.30447197,9.644517396,13.85598373,18.73864124,34.97686386,9.07936397,Incorrect-A,Incorrect-B,Incorrect-A,Incorrect-Neither,0.350687737
4,Homonymy,Wikipedia,"Giuseppe De Chirico (born 11 April 1934) is an Italian former sport shooter who competed in the 1968 Summer Olympics, in the 1972 Summer Olympics, and in the 1976 Summer Olympics.",3546,31,4.806451613,179,2.711380814,8.825164592,5.146900013,10.5015583,15.87133217,6.631204462,2.359101057,8.522672775,5.211917877,4.25264743,Incorrect-A,Incorrect-B,Incorrect-Neither,Correct-A,0.160082051
4,Homonymy,Wikipedia,Its current President and CEO is Edward Greenspon.,3547,8,5.375,50,2.681416848,9.938760051,35.5651106,39.87893677,129.2160645,197.4628755,11.8168087,290.3442355,85.55705261,66.67226486,Correct-A,Incorrect-B,Correct-B,Incorrect-Neither,0.09686909
4,Homonymy,Wikipedia,"Rissoina ambigua is a species of minute sea snail, a marine gastropod mollusk or micromollusk in the family Rissoinidae.",3548,19,5.368421053,120,2.888821144,7.592014077,4.672519046,25.3650074,51.23659515,7.80693332,2.657029152,10.4198244,13.40142155,2.475171445,Correct-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.160746971
4,Homonymy,Wikipedia,Barrel of Monkeys is a toy game released by Lakeside Toys in 1965.,3549,13,4.153846154,66,2.839815519,7.753793806,14.72521203,37.57440186,80.55866241,27.7941621,10.56112099,131.4604411,79.3842926,42.7469522,Correct-A,Incorrect-B,Correct-A,Incorrect-Neither,0.12991399
4,Homonymy,Wikipedia,The responsible Victorian Government Minister for the Accident Towing Services Act is the Minister for Roads.,3550,16,5.875,109,2.485166848,9.243455234,115.0198029,91.49893951,103.6663055,121.4422636,8.52573967,130.824039,105.7371063,66.84428936,Incorrect-A,Incorrect-B,Correct-B,Incorrect-Neither,0.169993349
4,Homonymy,Wikipedia,"The spectacled salamander female enters water only to lay eggs, while the male, once metamorphosis has taken place, avoids water altogether.",3551,21,5.714285714,140,3.156196936,8.099329556,26.30440797,26.46144104,54.84209061,48.90494477,5.278205872,61.67664455,9.161273003,25.84191918,Incorrect-A,Correct-A,Incorrect-Neither,Incorrect-A,0.078079209
4,Homonymy,Wikipedia,"It was part of the Omni Complex, now known as the CNN Center.",3552,13,3.769230769,61,2.256256522,8.152516421,28.53947791,43.37578201,64.11934662,45.30992727,8.452212334,56.88075017,14.00166321,32.17206158,Incorrect-A,Incorrect-B,Correct-A,Incorrect-Neither,0.213334706
4,Homonymy,Wikipedia,"He is a former member of the United States House of Representatives, having served from 1997 to 2006.",3553,18,4.666666667,101,2.432577923,8.389855649,6.708308925,6.032748699,7.621161938,8.898256767,9.778841019,9.771900536,6.409636021,7.989602222,Incorrect-A,Correct-B,Correct-B,Incorrect-Neither,0.187597883
4,Homonymy,Wikipedia,Hugo Levin served in numerous sports organizations and was one of the initiators to the construction of the Gamla Ullevi stadium in Gothenburg.,3554,23,5.260869565,143,2.674788507,7.550789899,29.3519087,35.25862122,87.57662964,78.00488626,3.426965714,94.186749,10.80012608,24.80489994,Incorrect-B,Incorrect-B,Incorrect-Neither,Correct-A,0.264428035
4,Homonymy,Wikipedia,"The National Agency for Disaster Countermeasure (Indonesian: Badan Nasional Penanggulangan Bencana; officially National Disaster Management Authority), abbreviated as BNPB, is the Indonesian board for natural disaster affairs.",3555,27,7.407407407,226,2.719501417,9.683566344,13.60909768,34.79215622,148.4554901,92.97587489,2.319035053,61.11577894,9.825581551,9.958200165,Correct-B,Correct-B,Incorrect-Neither,Incorrect-Neither,0.067762429
4,Homonymy,Wikipedia,"Prince performed the song during his 2001 Hit N Run Tour, segueing it from ""Purple Rain"".",3556,16,4.625,89,2.845166848,8.59799948,39.74944856,48.44706345,83.90015411,130.4335517,4.148096085,112.5003865,6.5711689,36.82068537,Correct-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.078888871
4,Homonymy,Wikipedia,It has predominantly Georgian and Neo-Georgian architecture and a garden in the center.,3557,13,5.769230769,87,2.663179599,7.776341877,21.63457349,52.59022903,85.21285248,33.70725412,8.220333099,58.29370203,22.57280159,47.46706655,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.22575076
4,Homonymy,Wikipedia,"Petz (Dogz and Catz) is a series of single-player video games dating back to 1995, in which the player can adopt, raise, care for and breed their own virtual pets.",3558,30,4.466666667,163,2.660880087,7.643760858,13.4494566,18.51288605,29.84146309,41.15839718,2.39646101,33.76042489,4.318007946,11.27975353,Correct-A,Correct-A,Incorrect-B,Correct-A,0.154800536
4,Homonymy,Wikipedia,McPherson then played for Clyde and Airdrieonians.,3559,7,6.285714286,50,2.390723975,8.528948181,20.77383511,37.14703369,176.5328979,55.22569622,40.09239578,193.929775,47.64971161,32.78352491,Correct-A,Correct-B,Correct-A,Incorrect-Neither,0.119425979
4,Homonymy,Wikipedia,"Hydathodes are commonly seen in water lettuce, water hyacinth, rose, balsam, and many other species.",3560,15,5.733333333,100,2.919840116,8.12849224,17.34699933,25.27637291,44.4895134,59.08286017,6.514012337,64.59121576,5.140263081,46.63036862,Correct-A,Correct-B,Correct-A,Incorrect-Neither,0.074023795
4,Homonymy,Wikipedia,"Body odor has a strong genetic basis both in animals and humans, but it can be also strongly influenced by various diseases and physiological conditions.",3561,25,5.16,153,2.569754748,7.760059062,21.62271315,25.04441071,27.77409744,22.34205071,4.673337936,40.00340619,15.96699524,31.49659384,Incorrect-A,Incorrect-B,Correct-A,Incorrect-Neither,0.097834285
4,Homonymy,Wikipedia,The album was recorded in Tokyo in 1971 and released via Sony Records label.,3562,14,4.5,76,2.855723975,9.190065334,40.68957659,61.7453537,49.90018082,30.72584451,6.335782528,41.38644118,34.20492554,48.53499665,Incorrect-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.097820073
4,Homonymy,Wikipedia,"Motility in A. baumannii may also be due to the excretion of exopolysaccharide, creating a film of high-molecular-weight sugar chains behind the bacterium to move forward.",3563,26,5.615384615,171,2.740389833,7.259029636,19.0951072,18.00635719,44.99979782,67.50222682,2.219290495,74.11658059,4.326886177,24.52389975,Correct-A,Correct-B,Incorrect-A,Incorrect-Neither,0.197279502
4,Homonymy,Wikipedia,"Sterner's priorities while in office included job growth, reduction in property taxes, support for education, and making health care more effective and more affordable.",3564,24,6.041666667,168,2.662816739,7.816066314,30.57256607,27.79454041,43.2248497,46.45812099,3.988787174,40.52520335,3.67642045,24.45237906,Incorrect-A,Incorrect-B,Incorrect-Neither,Incorrect-Neither,0.097611689
4,Homonymy,Wikipedia,"Mary's in Shrewsbury (added to his other duties), and sometimes he preached there.",3565,13,5.384615385,82,2.705200134,7.492823723,36.39129492,68.2893219,74.90693665,56.67093596,5.451243877,218.2743326,10.67257595,95.36549701,Correct-A,Incorrect-B,Incorrect-Neither,Correct-B,0.120169324
4,Homonymy,Wikipedia,"Phenotype is the fifth and final studio album by Dutch heavy metal band Textures, released on February 5, 2016.",3566,19,4.894736842,111,3.117572037,7.895223134,21.05311581,28.99381638,48.53128052,23.5927611,3.205550909,34.03900479,6.363404274,18.39157451,Incorrect-B,Correct-B,Incorrect-B,Incorrect-Neither,0.11012298
4,Homonymy,Wikipedia,"Its members include Julian Burnside QC, the Right Honorable Malcolm Fraser, Associate Professor Robert Manne and Hugh Evans (Young Australian of the Year 2004).",3567,24,5.708333333,160,2.759128008,9.689857178,44.07085978,48.10873032,103.7126389,87.05871492,3.780472517,242.917306,34.254879,31.92222936,Incorrect-A,Incorrect-B,Correct-B,Incorrect-A,0.131221808
4,Homonymy,Wikipedia,It was the site for the weightlifting competition for the 1984 Summer Olympics.,3568,13,5.153846154,79,2.625005218,7.826064026,18.73097188,23.76514053,44.3162117,20.38458244,7.234000683,33.31249559,11.0830555,21.94594265,Correct-A,Incorrect-A,Incorrect-A,Incorrect-A,0.278117831
4,Homonymy,Wikipedia,It is intersected by the proposed Lachin corridor.,3569,8,5.375,50,2.468916848,9.424466301,76.07330874,80.27134705,219.2267761,144.3406419,13.54581261,126.6525301,185.8503418,95.29708347,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.168843043
4,Homonymy,Wikipedia,"Kronk has also started his own brand TK, which provides an expanding range of services that currently include: coaching, track building, limited edition team jerseys and some soft goods.",3570,29,5.448275862,186,2.735135742,8.288117892,59.28133281,58.75530243,88.94447327,80.28611984,3.461979389,98.13501574,4.952351093,72.55034807,Correct-A,Correct-B,Correct-B,Incorrect-Neither,0.054543461
4,Homonymy,Wikipedia,"It was released on 6 July 2009 and features a 23 August 1999 performance on Storytellers, a VH1 program.",3571,19,4.526315789,104,2.742379131,8.900379046,39.75437691,58.85860825,67.12623596,41.44317752,4.640628338,72.22953631,8.169462204,44.06662554,Incorrect-A,Correct-B,Incorrect-A,Incorrect-Neither,0.09216756
4,Homonymy,Wikipedia,"The game was released on December 6, 2017 for Steam's early access.",3572,12,4.666666667,67,2.881155725,8.829937795,26.19097677,26.12092018,29.16187286,35.52013897,13.49975014,29.54185967,22.09256935,21.15212069,Correct-A,Incorrect-B,Correct-A,Incorrect-Neither,0.041628865
4,Homonymy,Wikipedia,"The track was released in the United Kingdom on 8 March 2013 as the third single from their first studio album, Body Music (2013).",3573,24,4.458333333,130,2.876622355,8.150692909,15.71886141,15.5362463,26.34331322,23.91157519,4.804977894,17.12432347,6.63961935,10.45751433,Correct-A,Correct-B,Incorrect-Neither,Incorrect-Neither,0.119444365
4,Homonymy,Wikipedia,It marks the western end of the Sow and Pigs Reef.,3574,11,3.636363636,50,2.470121344,7.548737212,59.02482434,260.6073914,296.1920471,118.2640285,17.46269989,275.1154528,32.9232254,75.59314038,Incorrect-A,Incorrect-B,Incorrect-A,Incorrect-A,0.285853703
4,Homonymy,Wikipedia,It was founded in 1988 by the GRD Trust.,3575,9,3.555555556,40,2.539037198,8.786786823,68.24059532,90.1269989,118.4647293,66.28401359,15.21204567,91.16216918,26.47468185,72.02915727,Incorrect-A,Incorrect-B,Incorrect-A,Incorrect-Neither,0.175098367
4,Homonymy,Wikipedia,He was the Liberal National Party member for Gaven in the Queensland Legislative Assembly from 2015 to 2017.,3576,18,5.055555556,108,2.555703865,8.53531643,22.93424168,18.9081955,29.27611351,32.79263986,6.384593964,33.79520691,10.96323299,10.90434516,Incorrect-A,Correct-B,Correct-B,Incorrect-Neither,0.184590708
4,Homonymy,Wikipedia,"Craig previously represented Scotland at rugby league, playing for Wigan, Halifax, Widnes, and Swinton.",3577,14,6.428571429,103,2.751171615,9.601139834,28.98983545,33.51533127,56.3514328,43.23608607,7.014696598,51.72512261,38.98168564,20.74550422,Incorrect-A,Incorrect-B,Incorrect-B,Incorrect-Neither,0.065834791
4,Homonymy,Wikipedia,The list excludes cities located in Hedmark.,3578,7,5.428571429,44,3.230190684,9.180788048,129.0589233,512.65448,855.7019653,116.736545,12.55694199,468.0188387,667.4848633,307.1693884,Correct-A,Incorrect-B,Incorrect-B,Incorrect-Neither,0.056032171
4,Homonymy,Wikipedia,Temnora pylas is a moth of the family Sphingidae.,3579,9,4.555555556,49,2.68653343,7.17175903,12.37796969,71.59178925,183.9872894,14.7671269,9.282403946,74.49879192,11.91501236,19.85048264,Incorrect-A,Incorrect-B,Correct-A,Incorrect-Neither,0.241739997
